#	Isochrone	Z = 0.00800		Age = 	6.310e+07 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	Mbol 	Mu 	Mb 	Mv 	Mr 	Mi 	Mj 	Mh 	Mk 	Flum
	7.80	6.62387371	6.5532	3.8277	3.8320	1.7009	-4.799	-4.424	-4.613	-4.877	-5.055	-5.243	-5.486	-5.644	-5.669	-0.05769856
	7.80	6.62620497	6.5551	3.8238	3.8102	1.6175	-4.789	-4.283	-4.481	-4.839	-5.070	-5.305	-5.595	-5.799	-5.825	-0.05767116
	7.80	6.62860441	6.5569	3.8172	3.7843	1.5207	-4.773	-4.086	-4.278	-4.776	-5.085	-5.375	-5.718	-5.967	-6.014	-0.05764298
	7.80	6.63116360	6.5589	3.8096	3.7497	1.3902	-4.754	-3.723	-3.997	-4.679	-5.070	-5.430	-5.865	-6.188	-6.245	-0.05761295
	7.80	6.63195610	6.5594	3.8013	3.7272	1.3085	-4.733	-3.376	-3.785	-4.591	-5.033	-5.435	-5.937	-6.321	-6.381	-0.05760365
	7.80	6.63284349	6.5601	3.7878	3.7000	1.2132	-4.699	-2.869	-3.492	-4.454	-4.957	-5.415	-6.011	-6.473	-6.533	-0.05759325
	7.80	6.63417196	6.5610	3.7542	3.6724	1.1364	-4.616	-2.208	-3.117	-4.229	-4.797	-5.316	-6.026	-6.568	-6.636	-0.05757768
	7.80	6.63499117	6.5615	3.7202	3.6584	1.1144	-4.531	-1.811	-2.878	-4.062	-4.666	-5.209	-5.981	-6.575	-6.645	-0.05756808
	7.80	6.63671446	6.5627	3.7375	3.6409	1.0271	-4.574	-1.397	-2.696	-3.977	-4.630	-5.215	-6.062	-6.726	-6.806	-0.05754790
	7.80	6.63738155	6.5632	3.7614	3.6353	0.9808	-4.633	-1.295	-2.677	-3.991	-4.661	-5.261	-6.132	-6.820	-6.904	-0.05754009
	7.80	6.63773394	6.5634	3.7890	3.6317	0.9391	-4.703	-1.255	-2.693	-4.031	-4.713	-5.321	-6.209	-6.910	-6.997	-0.05753597
	7.80	6.63909960	6.5641	3.8452	3.6251	0.8564	-4.843	-1.199	-2.729	-4.110	-4.817	-5.443	-6.362	-7.091	-7.183	-0.05751999
	7.80	6.63957644	6.5643	3.9029	3.6198	0.7776	-4.987	-1.195	-2.784	-4.199	-4.928	-5.570	-6.517	-7.266	-7.364	-0.05751442
	7.80	6.64029503	6.5645	3.9665	3.6145	0.6926	-5.146	-1.211	-2.855	-4.303	-5.054	-5.713	-6.687	-7.456	-7.560	-0.05750602
	7.80	6.64117098	6.5646	4.0254	3.6096	0.6140	-5.294	-1.232	-2.922	-4.400	-5.171	-5.845	-6.846	-7.632	-7.741	-0.05749578
	7.80	6.64222288	6.5644	4.0836	3.6045	0.5354	-5.439	-1.255	-2.987	-4.494	-5.284	-5.976	-7.003	-7.806	-7.922	-0.05748348
	7.80	6.64339495	6.5639	4.1432	3.5993	0.4551	-5.588	-1.303	-3.064	-4.588	-5.399	-6.120	-7.164	-7.982	-8.105	-0.05746979
